GERENCIA;NOMBRE GERENCIA;CS;CENTRO;CONSULTORIO
1702;Gerencia de Burgos;170223;C.S. PAMPLIEGA;C.L. VILLAVERDE MOGINA
1703;Gerencia de León;170321;C.S. RIBERA DEL ESLA;C.L. VILLAVERDE DE LA CHIQUITA
1702;Gerencia de Burgos;170225;C.S. ROA DE DUERO;C.L. SAN MARTIN DE RUBIALES
1706;Gerencia de Salamanca;170603;C.S. BEJAR;C.L. ALDEACIPRESTE
1702;Gerencia de Burgos;170225;C.S. ROA DE DUERO;C.L. TERRADILLOS DE ESGUEVA
1703;Gerencia de León;170322;C.S. RIBERA DEL ORBIGO;C.L. FOJEDO DEL PARAMO
1702;Gerencia de Burgos;170225;C.S. ROA DE DUERO;C.L. TORRESANDINO
1706;Gerencia de Salamanca;170603;C.S. BEJAR;C.L. SANTA MARIA DE LOS LLANOS
1702;Gerencia de Burgos;170225;C.S. ROA DE DUERO;C.L. VALDEZATE
1703;Gerencia de León;170322;C.S. RIBERA DEL ORBIGO;C.L. VILLARROQUEL
1702;Gerencia de Burgos;170226;C.S. SALAS LOS INFANTES;C.L. CARAZO
1706;Gerencia de Salamanca;170604;C.S. CALZADA VALDUNCIEL;C.L. VALDELOSA
1702;Gerencia de Burgos;170226;C.S. SALAS LOS INFANTES;C.L. CONTRERAS
1706;Gerencia de Salamanca;170608;C.S. FUENTE DE SAN ESTEBAN;C.L. BOADA
1702;Gerencia de Burgos;170226;C.S. SALAS LOS INFANTES;C.L. RIOCAVADO
1706;Gerencia de Salamanca;170608;C.S. FUENTE DE SAN ESTEBAN;C.L. CUBO DE DON SANCHO
1702;Gerencia de Burgos;170226;C.S. SALAS LOS INFANTES;C.L. TOLBAÑOS DE ABAJO
1703;Gerencia de León;170323;C.S. SAHAGUN CAMPOS;C.L. RENEDO DE VALDERADUEY
1702;Gerencia de Burgos;170229;C.S. SEDANO;C.L. VALDEAJOS
1703;Gerencia de León;170323;C.S. SAHAGUN CAMPOS;C.L. VALLECILLO
1702;Gerencia de Burgos;170230;C.S. VALLE DE LOSA;C.L. BERBERANA
1706;Gerencia de Salamanca;170608;C.S. FUENTE DE SAN ESTEBAN;C.L. RETORTILLO
1702;Gerencia de Burgos;170233;C.S. VILLADIEGO;C.L. ARENILLAS DE VILLADIEGO
1703;Gerencia de León;170325;C.S. STA. MARIA PARAMO;C.L. POBLADURA DE FONTECHA
1702;Gerencia de Burgos;170233;C.S. VILLADIEGO;C.L. CITORES DEL PARAMO
1703;Gerencia de León;170327;C.S. VALENCIA DE D. JUAN;C.L. ZALAMILLAS
1702;Gerencia de Burgos;170233;C.S. VILLADIEGO;C.L. GUADILLA DE VILLAMAR
1706;Gerencia de Salamanca;170616;C.S. LEDESMA;C.L. CAMPO DE LEDESMA
1702;Gerencia de Burgos;170233;C.S. VILLADIEGO;C.L. OLMILLOS DE SASAMON
1704;Gerencia de Ponferrada;170401;C.S. BEMBIBRE;C.L. VILORIA
1702;Gerencia de Burgos;170233;C.S. VILLADIEGO;C.L. PALAZUELOS DE VILLADIEGO
1706;Gerencia de Salamanca;170617;C.S. LINARES DE RIOFRIO;C.L. SAN ESTEBAN DE LA SIERRA
1702;Gerencia de Burgos;170233;C.S. VILLADIEGO;C.L. PEDROSA DEL PARAMO
1704;Gerencia de Ponferrada;170402;C.S. CACABELOS;C.L. MAGAZ DE ARRIBA
1702;Gerencia de Burgos;170233;C.S. VILLADIEGO;C.L. SOTOVELLANOS
1706;Gerencia de Salamanca;170618;C.S. LUMBRALES;C.L. FREGENEDA
1702;Gerencia de Burgos;170233;C.S. VILLADIEGO;C.L. SUSINOS DEL PARAMO
1704;Gerencia de Ponferrada;170403;C.S. FABERO;C.L. BARCENA DE LA ABADIA
1702;Gerencia de Burgos;170233;C.S. VILLADIEGO;C.L. VILLAVEDON
1706;Gerencia de Salamanca;170619;C.S. MATILLA CAÑOS;C.L. SANCHON DE LA SAGRADA
1703;Gerencia de León;170301;C.S. ARMUNIA;C.L. ANTIMIO DE ARRIBA
1704;Gerencia de Ponferrada;170404;C.S. PONFERRADA I;C.L. ONAMIO
1703;Gerencia de León;170301;C.S. ARMUNIA;C.L. CHOZAS DE ARRIBA
1706;Gerencia de Salamanca;170620;C.S. MIRANDA DEL CASTAÑAR;C.L. CEPEDA
1703;Gerencia de León;170301;C.S. ARMUNIA;C.L. MOZONDIGA
1704;Gerencia de Ponferrada;170410;C.S. VILLAFRANCA BIERZO;C.L. FRIERA
1703;Gerencia de León;170302;C.S. ASTORGA I;C.L. OTERO DE ESCARPIZO
1706;Gerencia de Salamanca;170621;C.S. PEDROSILLO EL RALO;C.L. CABEZABELLOSA DE LA CALZADA
1703;Gerencia de León;170303;C.S. ASTORGA II;C.L. BARRIOS DE NISTOSO
1705;Gerencia de Palencia;170501;C.S. AGUILAR DE CAMPOO;C.L. BERZOSILLA
1703;Gerencia de León;170303;C.S. ASTORGA II;C.L. COMBARROS
1706;Gerencia de Salamanca;170621;C.S. PEDROSILLO EL RALO;C.L. VILLAVERDE DE LA GUAREÑA
1703;Gerencia de León;170303;C.S. ASTORGA II;C.L. CORUS
1705;Gerencia de Palencia;170502;C.S. BALTANAS;C.L. REINOSO DE CERRATO
1703;Gerencia de León;170303;C.S. ASTORGA II;C.L. REQUEJO Y CORUS
